,Source node name,Target node name,Source node type,Target node type,Relationship type
72055,MYO5C,C0029231,gene,disease,risk_gene
72056,MYO5C,C0038580,gene,disease,risk_gene
72057,MYO5C,C0038586,gene,disease,risk_gene
72058,MYO5C,C0236969,gene,disease,risk_gene
72059,MYO5C,C0740858,gene,disease,risk_gene
72060,MYO5C,C1510472,gene,disease,risk_gene
72061,MYO5C,C4316881,gene,disease,risk_gene
72062,KLHL9,C0206157,gene,disease,risk_gene
72063,KLHL9,C4706574,gene,disease,risk_gene
72064,SULF2,C0006142,gene,disease,risk_gene
72065,SULF2,C0014175,gene,disease,risk_gene
72066,SULF2,C0269102,gene,disease,risk_gene
72067,NDUFA12,C0023264,gene,disease,risk_gene
72068,NDUFA12,C1838951,gene,disease,risk_gene
72069,NDUFA12,C1850597,gene,disease,risk_gene
72070,NDUFA12,C1850598,gene,disease,risk_gene
72071,NDUFA12,C1850599,gene,disease,risk_gene
72072,NDUFA12,C1850600,gene,disease,risk_gene
72073,NDUFA12,C2931891,gene,disease,risk_gene
72074,NDUFA12,C4748799,gene,disease,risk_gene
72075,BAIAP2L1,C0003873,gene,disease,risk_gene
72077,KLHL7,C0035334,gene,disease,risk_gene
72078,KLHL7,C0796232,gene,disease,risk_gene
72079,KLHL7,C1832409,gene,disease,risk_gene
72080,KLHL7,C1848947,gene,disease,risk_gene
72082,KLHL7,C2751986,gene,disease,risk_gene
72083,KLHL7,C4310742,gene,disease,risk_gene
72084,CFC1,C0013069,gene,disease,risk_gene
72085,CFC1,C0040761,gene,disease,risk_gene
72086,CFC1,C0266642,gene,disease,risk_gene
72087,CFC1,C1167664,gene,disease,risk_gene
72088,CFC1,C1415817,gene,disease,risk_gene
72089,CFC1,C1956410,gene,disease,risk_gene
72090,CFC1,C1956411,gene,disease,risk_gene
72091,CFC1,C1956412,gene,disease,risk_gene
72092,CFC1,C1956413,gene,disease,risk_gene
72093,CFC1,C4274029,gene,disease,risk_gene
72094,NXF5,C0017668,gene,disease,risk_gene
72095,NXF5,C3714756,gene,disease,risk_gene
72096,NXF5,C4049702,gene,disease,risk_gene
72097,NXF4,C3714756,gene,disease,risk_gene
72098,MYDGF,C0022548,gene,disease,risk_gene
72099,SMG9,C4310793,gene,disease,risk_gene
72100,BARX1,C0279628,gene,disease,risk_gene
72101,PDGFC,C0025500,gene,disease,risk_gene
72102,ALG1,C0455988,gene,disease,risk_gene
72103,ALG1,C2931005,gene,disease,risk_gene
72104,PCDHGB6,C0006142,gene,disease,risk_gene
72105,PCDHGB6,C0678222,gene,disease,risk_gene
72106,PCDHGB6,C1257931,gene,disease,risk_gene
72107,PCDHGB6,C1458155,gene,disease,risk_gene
72108,PCDHGB6,C4704874,gene,disease,risk_gene
72110,PCDHB8,C0025202,gene,disease,risk_gene
72111,PCDHA13,C0152101,gene,disease,risk_gene
72112,PCDHA3,C0000786,gene,disease,risk_gene
72113,PCDHA3,C0000822,gene,disease,risk_gene
72114,PCDHA3,C3830362,gene,disease,risk_gene
72115,PCDHA3,C4552766,gene,disease,risk_gene
72117,TEX11,C1839841,gene,disease,risk_gene
72118,NSMCE3,C4310653,gene,disease,risk_gene
72120,ANKH,C0014175,gene,disease,risk_gene
72121,ANKH,C0040427,gene,disease,risk_gene
72122,ANKH,C0265292,gene,disease,risk_gene
72123,ANKH,C0269102,gene,disease,risk_gene
72124,ANKH,C0376634,gene,disease,risk_gene
72125,ANKH,C0524730,gene,disease,risk_gene
72126,ANKH,C0553730,gene,disease,risk_gene
72127,ANKH,C0856830,gene,disease,risk_gene
72129,ANKH,C1852502,gene,disease,risk_gene
72131,LMOD3,C4015360,gene,disease,risk_gene
72132,BTNL2,C0005138,gene,disease,risk_gene
72133,BTNL2,C0036202,gene,disease,risk_gene
72134,BTNL2,C2350873,gene,disease,risk_gene
72136,MRAP,C4049650,gene,disease,risk_gene
72137,MRAP,C4049714,gene,disease,risk_gene
72138,GPCPD1,C0027627,gene,disease,risk_gene
72139,LRRC8A,C0001768,gene,disease,risk_gene
72141,LRRC8A,C1832241,gene,disease,risk_gene
72143,KYAT3,C0024517,gene,disease,risk_gene
72144,KYAT3,C0041696,gene,disease,risk_gene
72145,KYAT3,C1269683,gene,disease,risk_gene
72146,WDR45B,C0020796,gene,disease,risk_gene
72147,WDR45B,C0025363,gene,disease,risk_gene
72148,WDR45B,C0917816,gene,disease,risk_gene
72149,WDR45B,C3714756,gene,disease,risk_gene
72150,WDR45B,C4693816,gene,disease,risk_gene
72151,BEX4,C0008370,gene,disease,risk_gene
72152,GKN1,C0001418,gene,disease,risk_gene
72153,GKN1,C0006142,gene,disease,risk_gene
72154,GKN1,C0010093,gene,disease,risk_gene
72155,GKN1,C0024623,gene,disease,risk_gene
72156,GKN1,C0029927,gene,disease,risk_gene
72157,GKN1,C0038356,gene,disease,risk_gene
72158,GKN1,C0205641,gene,disease,risk_gene
72159,GKN1,C0205642,gene,disease,risk_gene
72160,GKN1,C0205643,gene,disease,risk_gene
72161,GKN1,C0205644,gene,disease,risk_gene
72162,GKN1,C0205645,gene,disease,risk_gene
72163,GKN1,C1708349,gene,disease,risk_gene
72164,PARD3,C0033578,gene,disease,risk_gene
72165,PARD3,C0376358,gene,disease,risk_gene
72166,PARD3,C3891448,gene,disease,risk_gene
72167,SLC7A10,C0036341,gene,disease,risk_gene
72168,ANKRD7,C0001973,gene,disease,risk_gene
72169,PPAN,C0152013,gene,disease,risk_gene
72170,RPRM,C0004763,gene,disease,risk_gene
72171,RPRM,C0014859,gene,disease,risk_gene
72172,RPRM,C0546837,gene,disease,risk_gene
72173,RPRM,C1258085,gene,disease,risk_gene
72174,EIF4ENIF1,C0085215,gene,disease,risk_gene
72176,KCNQ5,C0027092,gene,disease,risk_gene
72177,KCNQ5,C0235833,gene,disease,risk_gene
72178,KCNQ5,C0265699,gene,disease,risk_gene
72179,KCNQ5,C0265700,gene,disease,risk_gene
72180,KCNQ5,C3714756,gene,disease,risk_gene
72181,KCNQ5,C4539851,gene,disease,risk_gene
72182,DNAJC12,C0008370,gene,disease,risk_gene
72183,DNAJC12,C0019193,gene,disease,risk_gene
72184,DNAJC12,C0860207,gene,disease,risk_gene
72185,DNAJC12,C1262760,gene,disease,risk_gene
72186,DNAJC12,C3658290,gene,disease,risk_gene
72187,DNAJC12,C4277682,gene,disease,risk_gene
72188,DNAJC12,C4279912,gene,disease,risk_gene
72189,DNAJC12,C4479270,gene,disease,risk_gene
72190,MMP26,C0000786,gene,disease,risk_gene
72191,MMP26,C0000822,gene,disease,risk_gene
72192,MMP26,C0037274,gene,disease,risk_gene
72193,MMP26,C3830362,gene,disease,risk_gene
72194,MMP26,C4552766,gene,disease,risk_gene
72195,CYP26B1,C0026636,gene,disease,risk_gene
72196,CYP26B1,C0028754,gene,disease,risk_gene
72197,CYP26B1,C0279626,gene,disease,risk_gene
72198,CYP26B1,C3280729,gene,disease,risk_gene
72199,SLC2A9,C0018099,gene,disease,risk_gene
72200,SLC2A9,C0473219,gene,disease,risk_gene
72201,SLC2A9,C0740394,gene,disease,risk_gene
72202,SLC2A9,C2677549,gene,disease,risk_gene
72203,DIABLO,C0007786,gene,disease,risk_gene
72204,DIABLO,C0020179,gene,disease,risk_gene
72205,DIABLO,C0027055,gene,disease,risk_gene
72207,DIABLO,C0033578,gene,disease,risk_gene
72208,DIABLO,C0376358,gene,disease,risk_gene
72209,DIABLO,C0393574,gene,disease,risk_gene
72210,DIABLO,C0751207,gene,disease,risk_gene
72211,DIABLO,C0751208,gene,disease,risk_gene
72212,DIABLO,C0917798,gene,disease,risk_gene
72213,DIABLO,C1384666,gene,disease,risk_gene
72214,DIABLO,C3279948,gene,disease,risk_gene
72215,DIABLO,C3711374,gene,disease,risk_gene
72216,INPP5E,C0008780,gene,disease,risk_gene
72217,INPP5E,C0015398,gene,disease,risk_gene
72218,INPP5E,C0020796,gene,disease,risk_gene
72219,INPP5E,C0025363,gene,disease,risk_gene
72220,INPP5E,C0028754,gene,disease,risk_gene
72221,INPP5E,C0030846,gene,disease,risk_gene
72222,INPP5E,C0152427,gene,disease,risk_gene
72223,INPP5E,C0431399,gene,disease,risk_gene
72224,INPP5E,C0917816,gene,disease,risk_gene
72225,INPP5E,C1857662,gene,disease,risk_gene
72226,INPP5E,C1857802,gene,disease,risk_gene
72227,INPP5E,C3714756,gene,disease,risk_gene
72228,INPP5E,C4274118,gene,disease,risk_gene
72229,INPP5E,C4551568,gene,disease,risk_gene
72230,INPP5E,C4551720,gene,disease,risk_gene
72231,ASAH2,C0007570,gene,disease,risk_gene
72232,ASAH2,C0023895,gene,disease,risk_gene
72233,ASAH2,C0086565,gene,disease,risk_gene
72234,TMPRSS4,C4755252,gene,disease,risk_gene
72236,TWNK,C0685838,gene,disease,risk_gene
72237,TWNK,C1834846,gene,disease,risk_gene
72238,TWNK,C1836439,gene,disease,risk_gene
72239,TWNK,C1843851,gene,disease,risk_gene
72240,TWNK,C1849096,gene,disease,risk_gene
72241,TWNK,C4015307,gene,disease,risk_gene
72242,NPDC1,C0023893,gene,disease,risk_gene
72244,AKIP1,C1135196,gene,disease,risk_gene
72245,CFAP298,C0022521,gene,disease,risk_gene
72246,CFAP298,C3809684,gene,disease,risk_gene
72247,CFAP298,C4317124,gene,disease,risk_gene
72248,CFAP298,C4551720,gene,disease,risk_gene
72249,CFAP298,C4551906,gene,disease,risk_gene
72251,RETN,C0011860,gene,disease,risk_gene
72252,RETN,C0018801,gene,disease,risk_gene
72253,RETN,C0018802,gene,disease,risk_gene
72254,RETN,C0019337,gene,disease,risk_gene
72255,RETN,C0021655,gene,disease,risk_gene
72256,RETN,C0022661,gene,disease,risk_gene
72257,RETN,C0023212,gene,disease,risk_gene
72258,RETN,C0235527,gene,disease,risk_gene
72259,RETN,C0403447,gene,disease,risk_gene
72260,RETN,C0524620,gene,disease,risk_gene
72261,RETN,C0600241,gene,disease,risk_gene
72262,RETN,C0920563,gene,disease,risk_gene
72263,RETN,C1561643,gene,disease,risk_gene
72264,RETN,C1959583,gene,disease,risk_gene
72265,RETN,C1961112,gene,disease,risk_gene
72266,RETN,C4505390,gene,disease,risk_gene
72267,FMN2,C0007134,gene,disease,risk_gene
72268,FMN2,C0279702,gene,disease,risk_gene
72269,FMN2,C1266042,gene,disease,risk_gene
72270,FMN2,C1266043,gene,disease,risk_gene
72271,FMN2,C1266044,gene,disease,risk_gene
72272,FMN2,C1306837,gene,disease,risk_gene
72274,SLAMF8,C0021390,gene,disease,risk_gene
72275,SPHK2,C0025261,gene,disease,risk_gene
72276,SPHK2,C0233794,gene,disease,risk_gene
72277,SPHK2,C0238281,gene,disease,risk_gene
72278,SPHK2,C0740376,gene,disease,risk_gene
72279,SPHK2,C0740391,gene,disease,risk_gene
72280,SPHK2,C0740392,gene,disease,risk_gene
72281,SPHK2,C0751292,gene,disease,risk_gene
72282,SPHK2,C0751293,gene,disease,risk_gene
72283,SPHK2,C0751294,gene,disease,risk_gene
72284,SPHK2,C0751295,gene,disease,risk_gene
72285,SPHK2,C0751845,gene,disease,risk_gene
72286,SPHK2,C0751846,gene,disease,risk_gene
72287,SPHK2,C0751847,gene,disease,risk_gene
72288,SPHK2,C0751848,gene,disease,risk_gene
72289,SPHK2,C0751849,gene,disease,risk_gene
72290,TCEAL7,C0033578,gene,disease,risk_gene
72291,TCEAL7,C0376358,gene,disease,risk_gene
72292,CDC42SE1,C0023893,gene,disease,risk_gene
72298,LGALS14,C0000786,gene,disease,risk_gene
72299,LGALS14,C0000822,gene,disease,risk_gene
72300,LGALS14,C3830362,gene,disease,risk_gene
72301,LGALS14,C4552766,gene,disease,risk_gene
72302,TCIM,C2239176,gene,disease,risk_gene
72303,UBQLN4,C1862939,gene,disease,risk_gene
72304,AGPAT3,C0270715,gene,disease,risk_gene
72305,AGPAT3,C0524851,gene,disease,risk_gene
72306,AGPAT3,C0751733,gene,disease,risk_gene
72307,ANKS1B,C0019202,gene,disease,risk_gene
72308,ANKS1B,C1527352,gene,disease,risk_gene
72309,NDUFA4L2,C0003873,gene,disease,risk_gene
72311,EXOSC5,C0024623,gene,disease,risk_gene
72312,EXOSC5,C0038356,gene,disease,risk_gene
72313,EXOSC5,C0235874,gene,disease,risk_gene
72314,EXOSC5,C1708349,gene,disease,risk_gene
72315,SMARCAD1,C0033578,gene,disease,risk_gene
72316,SMARCAD1,C0376358,gene,disease,risk_gene
72317,SMARCAD1,C0406707,gene,disease,risk_gene
72318,SMARCAD1,C0406767,gene,disease,risk_gene
72319,SMARCAD1,C1852150,gene,disease,risk_gene
72320,SMARCAD1,C4551675,gene,disease,risk_gene
72321,MCCC1,C0019193,gene,disease,risk_gene
72322,MCCC1,C0268600,gene,disease,risk_gene
72323,MCCC1,C0860207,gene,disease,risk_gene
72324,MCCC1,C1262760,gene,disease,risk_gene
72325,MCCC1,C3658290,gene,disease,risk_gene
72326,MCCC1,C4277682,gene,disease,risk_gene
72327,MCCC1,C4279912,gene,disease,risk_gene
72328,NMUR2,C0001973,gene,disease,risk_gene
72330,PAK6,C0033578,gene,disease,risk_gene
72332,PAK6,C0376358,gene,disease,risk_gene
72333,LXN,C0025202,gene,disease,risk_gene
72334,LXN,C1257806,gene,disease,risk_gene
72336,PMEPA1,C0023893,gene,disease,risk_gene
72337,ARNTL2,C0005586,gene,disease,risk_gene
72338,ARNTL2,C0085762,gene,disease,risk_gene
72339,CMC2,C0006142,gene,disease,risk_gene
72340,CMC2,C0678222,gene,disease,risk_gene
72341,CMC2,C1257931,gene,disease,risk_gene
72342,CMC2,C1458155,gene,disease,risk_gene
72343,CMC2,C4704874,gene,disease,risk_gene
72344,OLFML3,C0023893,gene,disease,risk_gene
72345,MRPS22,C0006142,gene,disease,risk_gene
72346,MRPS22,C0678222,gene,disease,risk_gene
72347,MRPS22,C0685837,gene,disease,risk_gene
72348,MRPS22,C0949595,gene,disease,risk_gene
72349,MRPS22,C1257931,gene,disease,risk_gene
72350,MRPS22,C1458155,gene,disease,risk_gene
72351,MRPS22,C2673642,gene,disease,risk_gene
72352,MRPS22,C4704874,gene,disease,risk_gene
72353,MRPS22,C4748263,gene,disease,risk_gene
72354,EMSY,C0006142,gene,disease,risk_gene
72355,EMSY,C0011615,gene,disease,risk_gene
72356,EMSY,C0032460,gene,disease,risk_gene
72357,EMSY,C0086196,gene,disease,risk_gene
72358,EMSY,C0678222,gene,disease,risk_gene
72359,EMSY,C1136382,gene,disease,risk_gene
72360,EMSY,C1257931,gene,disease,risk_gene
72361,EMSY,C1458155,gene,disease,risk_gene
72362,EMSY,C2931456,gene,disease,risk_gene
72363,EMSY,C4704874,gene,disease,risk_gene
72364,EMSY,C4722327,gene,disease,risk_gene
72366,MFF,C0027051,gene,disease,risk_gene
72367,MFF,C0242698,gene,disease,risk_gene
72368,MFF,C4310726,gene,disease,risk_gene
72369,SMYD2,C0014859,gene,disease,risk_gene
72370,SMYD2,C0546837,gene,disease,risk_gene
72371,PRTFDC1,C0007137,gene,disease,risk_gene
72372,PRTFDC1,C0023893,gene,disease,risk_gene
72373,PRTFDC1,C0026640,gene,disease,risk_gene
72374,PRTFDC1,C0035334,gene,disease,risk_gene
72375,PRTFDC1,C0153381,gene,disease,risk_gene
72376,PRTFDC1,C0919267,gene,disease,risk_gene
72377,PRTFDC1,C1140680,gene,disease,risk_gene
72378,MEPE,C3887650,gene,disease,risk_gene
72380,FAM20C,C1850106,gene,disease,risk_gene
72388,PRDM8,C4225258,gene,disease,risk_gene
72389,PRDM11,C0079744,gene,disease,risk_gene
72392,POGLUT1,C3714534,gene,disease,risk_gene
72393,POGLUT1,C3810313,gene,disease,risk_gene
72394,POGLUT1,C4310660,gene,disease,risk_gene
72396,CDC42SE2,C0036341,gene,disease,risk_gene
72397,KIF15,C0017661,gene,disease,risk_gene
72398,KIF15,C2239176,gene,disease,risk_gene
72399,CHPT1,C0035222,gene,disease,risk_gene
72401,COQ8A,C1843920,gene,disease,risk_gene
72402,COQ8A,C2677589,gene,disease,risk_gene
72403,COQ8A,C3551954,gene,disease,risk_gene
72404,ADAMTS9,C0011860,gene,disease,risk_gene
72406,SDHAF3,C0001973,gene,disease,risk_gene
72407,CCDC47,C0343073,gene,disease,risk_gene
72408,CCDC47,C0557874,gene,disease,risk_gene
72409,CCDC47,C3714756,gene,disease,risk_gene
72410,CCDC47,C4021780,gene,disease,risk_gene
72411,CCDC47,C4748898,gene,disease,risk_gene
72412,ACKR3,C0003873,gene,disease,risk_gene
72413,ACKR3,C0007097,gene,disease,risk_gene
72414,ACKR3,C0009402,gene,disease,risk_gene
72415,ACKR3,C0009404,gene,disease,risk_gene
72416,ACKR3,C0022658,gene,disease,risk_gene
72417,ACKR3,C0023893,gene,disease,risk_gene
72418,ACKR3,C0027627,gene,disease,risk_gene
72419,ACKR3,C0205696,gene,disease,risk_gene
72420,ACKR3,C0205697,gene,disease,risk_gene
72421,ACKR3,C0205698,gene,disease,risk_gene
72422,ACKR3,C0205699,gene,disease,risk_gene
72424,CABP4,C0339535,gene,disease,risk_gene
72425,CABP4,C3696898,gene,disease,risk_gene
72426,CABP4,C4041558,gene,disease,risk_gene
72427,AKR1B10,C0006826,gene,disease,risk_gene
72428,AKR1B10,C0009402,gene,disease,risk_gene
72429,AKR1B10,C0009404,gene,disease,risk_gene
72430,AKR1B10,C0011616,gene,disease,risk_gene
72431,AKR1B10,C0014170,gene,disease,risk_gene
72432,AKR1B10,C0025202,gene,disease,risk_gene
72433,AKR1B10,C0027626,gene,disease,risk_gene
72434,AKR1B10,C0027651,gene,disease,risk_gene
72435,AKR1B10,C0086692,gene,disease,risk_gene
72436,AKR1B10,C0162351,gene,disease,risk_gene
72437,AKR1B10,C0476089,gene,disease,risk_gene
72438,AKR1B10,C2239176,gene,disease,risk_gene
72439,COQ9,C0019193,gene,disease,risk_gene
72441,COQ9,C0860207,gene,disease,risk_gene
72442,COQ9,C1262760,gene,disease,risk_gene
72443,COQ9,C1843920,gene,disease,risk_gene
72444,COQ9,C3551954,gene,disease,risk_gene
72445,COQ9,C3553374,gene,disease,risk_gene
72446,COQ9,C3658290,gene,disease,risk_gene
72447,COQ9,C4277682,gene,disease,risk_gene
72448,COQ9,C4279912,gene,disease,risk_gene
72449,SLC17A7,C0005586,gene,disease,risk_gene
72450,SLC17A7,C0022333,gene,disease,risk_gene
72451,SLC17A7,C0023186,gene,disease,risk_gene
72452,SLC17A7,C0025261,gene,disease,risk_gene
72453,SLC17A7,C0036341,gene,disease,risk_gene
72454,SLC17A7,C0036572,gene,disease,risk_gene
72455,SLC17A7,C0149958,gene,disease,risk_gene
72456,SLC17A7,C0178417,gene,disease,risk_gene
72457,SLC17A7,C0233794,gene,disease,risk_gene
72458,SLC17A7,C0234533,gene,disease,risk_gene
72459,SLC17A7,C0234535,gene,disease,risk_gene
72460,SLC17A7,C0270824,gene,disease,risk_gene
72461,SLC17A7,C0270844,gene,disease,risk_gene
72462,SLC17A7,C0270846,gene,disease,risk_gene
72463,SLC17A7,C0422850,gene,disease,risk_gene
72464,SLC17A7,C0422852,gene,disease,risk_gene
72465,SLC17A7,C0422853,gene,disease,risk_gene
72466,SLC17A7,C0422854,gene,disease,risk_gene
72467,SLC17A7,C0422855,gene,disease,risk_gene
72468,SLC17A7,C0494475,gene,disease,risk_gene
72469,SLC17A7,C0751056,gene,disease,risk_gene
72470,SLC17A7,C0751110,gene,disease,risk_gene
72471,SLC17A7,C0751123,gene,disease,risk_gene
72472,SLC17A7,C0751262,gene,disease,risk_gene
72473,SLC17A7,C0751263,gene,disease,risk_gene
72474,SLC17A7,C0751265,gene,disease,risk_gene
72475,SLC17A7,C0751292,gene,disease,risk_gene
72476,SLC17A7,C0751293,gene,disease,risk_gene
72477,SLC17A7,C0751294,gene,disease,risk_gene
72478,SLC17A7,C0751295,gene,disease,risk_gene
72479,SLC17A7,C0751494,gene,disease,risk_gene
72480,SLC17A7,C0751495,gene,disease,risk_gene
72481,SLC17A7,C0751496,gene,disease,risk_gene
72482,SLC17A7,C1330966,gene,disease,risk_gene
72483,SLC17A7,C3495874,gene,disease,risk_gene
72484,SLC17A7,C4048158,gene,disease,risk_gene
72485,SLC17A7,C4316903,gene,disease,risk_gene
72486,SLC17A7,C4317109,gene,disease,risk_gene
72487,SLC17A7,C4317123,gene,disease,risk_gene
72488,SLC17A7,C4505436,gene,disease,risk_gene
72489,RSRP1,C0023893,gene,disease,risk_gene
72490,RARS2,C0014544,gene,disease,risk_gene
72491,RARS2,C0266468,gene,disease,risk_gene
72492,RARS2,C1843504,gene,disease,risk_gene
72493,RARS2,C1969084,gene,disease,risk_gene
72494,TWSG1,C0022360,gene,disease,risk_gene
72495,TWSG1,C0078982,gene,disease,risk_gene
72496,TWSG1,C0079541,gene,disease,risk_gene
72497,TWSG1,C0152423,gene,disease,risk_gene
72498,TWSG1,C0431362,gene,disease,risk_gene
72499,TWSG1,C0431363,gene,disease,risk_gene
72500,TWSG1,C0751617,gene,disease,risk_gene
72501,PLSCR2,C0023893,gene,disease,risk_gene
72502,DAZ3,C1507149,gene,disease,risk_gene
72504,DAZ3,C2931163,gene,disease,risk_gene
72505,DAZ2,C1507149,gene,disease,risk_gene
72507,DAZ2,C2931163,gene,disease,risk_gene
72508,TBX20,C0018800,gene,disease,risk_gene
72509,TBX20,C0018801,gene,disease,risk_gene
72510,TBX20,C0018802,gene,disease,risk_gene
72511,TBX20,C0023212,gene,disease,risk_gene
72512,TBX20,C0235527,gene,disease,risk_gene
72513,TBX20,C0344724,gene,disease,risk_gene
72514,TBX20,C0600519,gene,disease,risk_gene
72515,TBX20,C0600520,gene,disease,risk_gene
72516,TBX20,C1383860,gene,disease,risk_gene
72517,TBX20,C1959583,gene,disease,risk_gene
72518,TBX20,C1961112,gene,disease,risk_gene
72519,TBX20,C1969657,gene,disease,risk_gene
72520,HYMAI,C1832386,gene,disease,risk_gene
72522,KNL1,C0431350,gene,disease,risk_gene
72523,KNL1,C1858516,gene,disease,risk_gene
72524,KNL1,C2931456,gene,disease,risk_gene
72525,KNL1,C3711387,gene,disease,risk_gene
72526,KNL1,C4722327,gene,disease,risk_gene
72527,SLC17A6,C0005586,gene,disease,risk_gene
72529,SLC17A6,C0023186,gene,disease,risk_gene
72530,SLC17A6,C0025261,gene,disease,risk_gene
72531,SLC17A6,C0036341,gene,disease,risk_gene
72532,SLC17A6,C0041696,gene,disease,risk_gene
72533,SLC17A6,C0233794,gene,disease,risk_gene
72534,SLC17A6,C0751262,gene,disease,risk_gene
72535,SLC17A6,C0751263,gene,disease,risk_gene
72536,SLC17A6,C0751265,gene,disease,risk_gene
72537,SLC17A6,C0751292,gene,disease,risk_gene
72538,SLC17A6,C0751293,gene,disease,risk_gene
72539,SLC17A6,C0751294,gene,disease,risk_gene
72540,SLC17A6,C0751295,gene,disease,risk_gene
72541,SLC17A6,C1269683,gene,disease,risk_gene
72542,SLC17A6,C1330966,gene,disease,risk_gene
72543,PLSCR4,C0036341,gene,disease,risk_gene
72544,PLSCR4,C0149925,gene,disease,risk_gene
72545,CASS4,C0002395,gene,disease,risk_gene
72546,CASS4,C0011265,gene,disease,risk_gene
72547,CASS4,C0276496,gene,disease,risk_gene
72548,CASS4,C0494463,gene,disease,risk_gene
72549,CASS4,C0546126,gene,disease,risk_gene
72550,CASS4,C0750900,gene,disease,risk_gene
72551,CASS4,C0750901,gene,disease,risk_gene
72552,CPA6,C3280730,gene,disease,risk_gene
72553,CPA6,C3280734,gene,disease,risk_gene
72554,CPA6,C4749273,gene,disease,risk_gene
72556,RPGRIP1,C0028738,gene,disease,risk_gene
72557,RPGRIP1,C0035334,gene,disease,risk_gene
72558,RPGRIP1,C0155380,gene,disease,risk_gene
72559,RPGRIP1,C0240595,gene,disease,risk_gene
72561,RPGRIP1,C0271382,gene,disease,risk_gene
72562,RPGRIP1,C0271383,gene,disease,risk_gene
72563,RPGRIP1,C0271384,gene,disease,risk_gene
72564,RPGRIP1,C0271385,gene,disease,risk_gene
72565,RPGRIP1,C0271386,gene,disease,risk_gene
72566,RPGRIP1,C0271387,gene,disease,risk_gene
72567,RPGRIP1,C0271388,gene,disease,risk_gene
72568,RPGRIP1,C0271389,gene,disease,risk_gene
72569,RPGRIP1,C0339527,gene,disease,risk_gene
72570,RPGRIP1,C0344243,gene,disease,risk_gene
72571,RPGRIP1,C0520731,gene,disease,risk_gene
72572,RPGRIP1,C0521753,gene,disease,risk_gene
72573,RPGRIP1,C0521754,gene,disease,risk_gene
